code,iso,country,region,EPI.new,HLT.new,AIR.new,PMD.new,HAD.new,OZD.new,H2O.new,USD.new,UWD.new,HMT.new,PBD.new,WMG.new,MSW.new,ECO.new,BDH.new,TBN.new,TBG.new,MPA.new,PAR.new,SHI.new,SPI.new,BHV.new,ECS.new,TCL.new,GRL.new,WTL.new,FSH.new,FSS.new,RMS.new,FGT.new,CCH.new,CDA.new,CHA.new,FGA.new,NDA.new,BCA.new,LCB.new,GIB.new,GHP.new,APE.new,SDA.new,NXA.new,AGR.new,SNM.new,WRS.new,WWT.new,EPI.rgn.mean,EPI.rgn.rank,HLT.rgn.mean,HLT.rgn.rank,AIR.rgn.mean,AIR.rgn.rank,PMD.rgn.mean,PMD.rgn.rank,HAD.rgn.mean,HAD.rgn.rank,OZD.rgn.mean,OZD.rgn.rank,H2O.rgn.mean,H2O.rgn.rank,USD.rgn.mean,USD.rgn.rank,UWD.rgn.mean,UWD.rgn.rank,HMT.rgn.mean,HMT.rgn.rank,PBD.rgn.mean,PBD.rgn.rank,WMG.rgn.mean,WMG.rgn.rank,MSW.rgn.mean,MSW.rgn.rank,ECO.rgn.mean,ECO.rgn.rank,BDH.rgn.mean,BDH.rgn.rank,TBN.rgn.mean,TBN.rgn.rank,TBG.rgn.mean,TBG.rgn.rank,MPA.rgn.mean,MPA.rgn.rank,PAR.rgn.mean,PAR.rgn.rank,SHI.rgn.mean,SHI.rgn.rank,SPI.rgn.mean,SPI.rgn.rank,BHV.rgn.mean,BHV.rgn.rank,ECS.rgn.mean,ECS.rgn.rank,TCL.rgn.mean,TCL.rgn.rank,GRL.rgn.mean,GRL.rgn.rank,WTL.rgn.mean,WTL.rgn.rank,FSH.rgn.mean,FSH.rgn.rank,FSS.rgn.mean,FSS.rgn.rank,RMS.rgn.mean,RMS.rgn.rank,FGT.rgn.mean,FGT.rgn.rank,CCH.rgn.mean,CCH.rgn.rank,CDA.rgn.mean,CDA.rgn.rank,CHA.rgn.mean,CHA.rgn.rank,FGA.rgn.mean,FGA.rgn.rank,NDA.rgn.mean,NDA.rgn.rank,BCA.rgn.mean,BCA.rgn.rank,LCB.rgn.mean,LCB.rgn.rank,GIB.rgn.mean,GIB.rgn.rank,GHP.rgn.mean,GHP.rgn.rank,APE.rgn.mean,APE.rgn.rank,SDA.rgn.mean,SDA.rgn.rank,NXA.rgn.mean,NXA.rgn.rank,AGR.rgn.mean,AGR.rgn.rank,SNM.rgn.mean,SNM.rgn.rank,WRS.rgn.mean,WRS.rgn.rank,WWT.rgn.mean,WWT.rgn.rank
616,POL,Poland,Eastern Europe,60.9,58.9,44.7,40.7,49.7,48.7,71.7,80.9,65.6,65.3,65.3,91.1,91.1,62.3,89,100,100,100,48.3,92.5,100,48.9,27.1,23.9,65.8,45.7,8,2.6,17.3,3.4,65.4,61,72.4,86.1,83.7,66.2,55.5,59.9,20.6,89.6,100,79.3,57.4,57.4,60.9,60.9,59.91052632,12,58.42631579,9,49.76315789,11,45.43684211,13,55.73684211,11,49.72105263,10,67.51052632,6,74.27894737,7,62.97368421,4,65.34210526,11,65.34210526,11,65.58947368,1,65.58947368,1,60.9,10,70.31578947,1,81.75789474,1,83.18947368,1,57.25,1,36.56315789,3,84.81111111,1,84.26666667,1,46.41578947,6,36.35789474,15,33.95263158,16,60.51578947,7,55.74210526,11,15.63333333,10,11.62857143,6,23.83333333,6,5.745454545,8,67.31052632,14,60.66315789,8,85.72631579,15,89.01052632,16,70.40526316,7,79.11578947,14,58.13157895,11,49.22631579,5,31.62631579,17,92.73684211,14,94.28421053,1,91.22105263,18,53.09473684,10,53.09473684,10,41.73157895,5,41.73157895,5
620,PRT,Portugal,Global West,67,83.4,84.4,86.4,85.8,51.6,83.4,80.3,85.5,65.3,65.3,90.2,90.2,56.1,73,100,100,41.1,42,72.8,94.1,38.6,7.4,2,70.5,41.5,33.1,1.6,45.6,55.2,63.3,57.9,91.1,67.4,83,94.2,45.3,6.1,28.1,93.5,100,87,22.3,22.3,55,55,75.58636364,22,90.97727273,21,88.24090909,14,84.63181818,10,97.51818182,21,53.80909091,11,95.23181818,21,95.64545455,22,94.95909091,20,85.42272727,21,85.42272727,21,89.76818182,14,89.76818182,14,65.32727273,21,77.60909091,15,86.37272727,1,86.87727273,1,76.88421053,16,44.06818182,13,84.485,18,94.855,13,53.78181818,21,36.87727273,22,31.0047619,21,68.93636364,11,52.625,14,12.00526316,1,8.294444444,16,25.48461538,1,6.844444444,1,72.70454545,19,66.88181818,17,92.11363636,15,92.68636364,22,70.34545455,3,89.05454545,14,59.10952381,17,56.75909091,22,21.56363636,9,93.91363636,16,94.71363636,1,93.10909091,17,50.45909091,21,50.45909091,21,77.92727273,20,77.92727273,20
600,PRY,Paraguay,Latin America & Caribbean,46.4,46.8,47,59,30.5,46.8,47.5,51.1,45.1,51.2,51.2,35,35,46.2,62.8,82.9,84.1,NA,19.9,0,85.4,63.4,20.2,16.6,54.8,49.3,NA,NA,NA,NA,40.9,38.8,36.5,NA,27.8,81,48.6,45.8,42.5,70.5,98.3,42.8,77.9,77.9,0.7,0.7,45.56875,16,46.84375,16,46.85,15,44.2875,3,48,27,65.684375,27,46.953125,14,52.01875,17,43.56875,13,50.76875,17,50.76875,17,42.1625,19,42.1625,19,44.71875,15,58.365625,14,73.253125,16,71.446875,14,31.74333333,31,52.36875,30,62.644,23,67.348,8,52.559375,5,32.60625,29,30.265625,30,59.44193548,19,49.59354839,13,13.41666667,31,9.228,28,15.53448276,30,15.11428571,25,51.653125,25,44.840625,23,65.15625,28,90.15,30,58.128125,29,45.5,9,61.29375,24,39.10625,12,50.79375,22,50.521875,9,55.71875,3,45.303125,18,32.653125,2,32.653125,2,9.68125,25,9.68125,25
634,QAT,Qatar,Greater Middle East,37.1,56.9,48.6,13,100,28.5,66.5,81,56.8,59.2,59.2,60.2,60.2,23.9,41.3,63.4,63.4,0,3.1,76.5,2.8,76.4,0,NA,NA,0,6.4,NA,6.4,NA,12.1,11.1,0,NA,0,0,NA,90.8,0,64.4,93.2,35.6,26.6,26.6,70,70,46.4875,15,48.7375,4,44.30625,6,19.79375,12,79.45,1,32.5625,13,56.19375,4,65.94375,4,49.6875,3,41.60625,2,41.60625,2,40.3375,6,40.3375,6,44.98125,16,43.45625,7,45.44375,6,44.3,4,18.24285714,13,9.825,14,89.20666667,15,55.53333333,15,66.175,4,59.91875,16,57.38181818,15,67.50769231,16,71.51333333,15,15.47142857,13,14.12222222,16,17.20714286,13,5.75,11,47.825,16,42.99375,15,50.29375,16,93.15454545,14,43.43125,16,46.84375,15,34.03076923,16,51.40625,1,32.775,12,68.35,11,76.425,8,60.26875,13,36.5125,12,36.5125,12,36.7,4,36.7,4
642,ROU,Romania,Eastern Europe,64.7,50,43.6,41.1,44.7,63,55.9,56.8,55.3,51.4,51.4,65.8,65.8,74.4,85,96.3,97.6,100,34.7,84.9,98.2,44.2,40.9,38.4,60.5,66.6,54.5,NA,100,1.4,84.6,83.2,100,89.2,100,62.4,70.9,78.7,45.2,100,100,100,65.7,65.7,30.4,30.4,59.91052632,7,58.42631579,14,49.76315789,12,45.43684211,12,55.73684211,12,49.72105263,4,67.51052632,17,74.27894737,19,62.97368421,17,65.34210526,14,65.34210526,14,65.58947368,13,65.58947368,13,60.9,1,70.31578947,7,81.75789474,14,83.18947368,14,57.25,1,36.56315789,11,84.81111111,11,84.26666667,11,46.41578947,13,36.35789474,8,33.95263158,9,60.51578947,11,55.74210526,5,15.63333333,1,11.62857143,13,23.83333333,1,5.745454545,10,67.31052632,1,60.66315789,1,85.72631579,1,89.01052632,13,70.40526316,1,79.11578947,15,58.13157895,3,49.22631579,1,31.62631579,2,92.73684211,1,94.28421053,1,91.22105263,1,53.09473684,4,53.09473684,4,41.73157895,12,41.73157895,12
643,RUS,Russia,Former Soviet States,50.5,53,54.1,46.9,63.7,56.2,55.4,55.1,55.7,72.2,72.2,3.2,3.2,48.8,54.1,52.9,56.4,18,22.5,89.5,94.9,79.4,28.6,26.3,55.1,43,4.3,3.8,6.6,2.2,59.9,56.9,59.8,86,52.7,100,53.9,36.2,9.2,81,75.7,86.3,60.5,60.5,18.5,18.5,45.7,3,40.69166667,2,34.3,1,24.76666667,1,46.93333333,3,38.225,2,50.50833333,3,49.01666667,3,51.5,4,48.01666667,1,48.01666667,1,19.08333333,5,19.08333333,5,49.04166667,7,48.925,5,41.45833333,5,46.15833333,4,14.7,2,16.5,4,90.40833333,9,68.91666667,2,56,1,66.35,11,66.075,10,59.03333333,6,77.28181818,10,7.033333333,3,7.8,2,10.73333333,2,3.166666667,3,50.50833333,3,44.63333333,4,49.9,4,88.5,10,33.925,4,46.88333333,1,83.275,11,49.24166667,9,41.50833333,10,58.38333333,2,60.84166667,4,55.925,4,50.53333333,3,50.53333333,3,12.4,3,12.4,3
646,RWA,Rwanda,Sub-Saharan Africa,33.8,24.4,30.9,45.2,11.8,26.3,16.9,16.9,16.9,45.2,45.2,0,0,40,57.4,51.5,54.7,NA,29.5,94,76,47.3,28.4,26.3,36.7,57.9,NA,NA,NA,NA,35.9,14.2,50.6,89.4,41,51.9,34.1,71.5,100,50.5,52.8,48.2,39.4,39.4,0,0,33.20217391,19,22.73478261,15,28.01086957,12,35.92608696,13,16.07173913,20,36.43478261,41,15.92173913,16,16.70434783,17,15.41304348,15,41.35,13,41.35,13,5.652173913,21,5.652173913,21,40.18695652,21,58.58913043,29,68.97826087,32,71.34347826,34,14.53333333,40,30.38695652,23,84.34878049,11,75.70487805,26,55.5826087,37,40.82608696,25,36.69545455,23,55.23777778,41,63.00227273,22,12.29333333,40,13.74166667,39,13.25862069,39,5.89,35,37.82608696,23,24.81956522,32,54.52826087,24,89.78333333,10,53.02391304,29,42.35652174,13,37.33255814,23,54.18913043,12,75.61086957,1,46.05652174,17,50.15869565,21,41.95217391,14,32.8826087,14,32.8826087,14,1.519565217,22,1.519565217,22
682,SAU,Saudi Arabia,Greater Middle East,44,47.2,37.4,10,76.2,29,59.3,71.9,50.9,35.4,35.4,61.4,61.4,41.8,38.8,28,28,20.7,6,97.5,56.6,74.2,96.9,100,38.5,100,18.5,12.3,24.7,NA,37.5,32.8,44.8,90.9,35.2,6.3,0,30.7,0,34.7,32.2,37.1,64.3,64.3,11.8,11.8,46.4875,10,48.7375,11,44.30625,11,19.79375,14,79.45,12,32.5625,12,56.19375,7,65.94375,8,49.6875,6,41.60625,11,41.60625,11,40.3375,3,40.3375,3,44.98125,11,43.45625,10,45.44375,10,44.3,11,18.24285714,3,9.825,11,89.20666667,3,55.53333333,8,66.175,6,59.91875,3,57.38181818,1,67.50769231,13,71.51333333,1,15.47142857,3,14.12222222,5,17.20714286,2,5.75,12,47.825,13,42.99375,12,50.29375,11,93.15454545,8,43.43125,11,46.84375,14,34.03076923,11,51.40625,14,32.775,12,68.35,15,76.425,15,60.26875,12,36.5125,1,36.5125,1,36.7,13,36.7,13
729,SDN,Sudan,Greater Middle East,34.8,20.8,17.6,14.8,19.7,30.6,22.3,22,22.5,7.1,7.1,53.8,53.8,44.1,46.6,11.6,12.7,100,9.1,95.1,46.6,66.8,59.9,61.8,45,39.3,9.1,6.4,11.7,NA,52.8,44.4,69.5,NA,60.5,87.7,48.3,47,67.7,64.8,65.4,64.3,24.7,24.7,0,0,46.4875,16,48.7375,16,44.30625,16,19.79375,9,79.45,16,32.5625,9,56.19375,16,65.94375,16,49.6875,16,41.60625,16,41.60625,16,40.3375,7,40.3375,7,44.98125,10,43.45625,6,45.44375,15,44.3,15,18.24285714,1,9.825,7,89.20666667,6,55.53333333,10,66.175,11,59.91875,9,57.38181818,5,67.50769231,12,71.51333333,13,15.47142857,11,14.12222222,8,17.20714286,12,5.75,13,47.825,8,42.99375,9,50.29375,3,93.15454545,15,43.43125,4,46.84375,2,34.03076923,4,51.40625,10,32.775,3,68.35,10,76.425,11,60.26875,8,36.5125,14,36.5125,14,36.7,16,36.7,16
686,SEN,Senegal,Sub-Saharan Africa,30.7,20.4,25.4,33.8,12.3,38.1,13.1,13.4,12.9,47.7,47.7,0.9,0.9,37.6,68.7,100,100,6.9,38.9,97,84,53.1,25.8,22.7,46.4,61.1,12.8,9.9,20.6,7.1,30.3,15,61.7,NA,63.3,8,70.3,46.8,82.4,49.5,52.9,46.2,38.6,38.6,0.5,0.5,33.20217391,28,22.73478261,24,28.01086957,26,35.92608696,25,16.07173913,19,36.43478261,16,15.92173913,26,16.70434783,26,15.41304348,26,41.35,10,41.35,10,5.652173913,17,5.652173913,17,40.18695652,28,58.58913043,18,68.97826087,1,71.34347826,1,14.53333333,9,30.38695652,10,84.34878049,3,75.70487805,20,55.5826087,25,40.82608696,29,36.69545455,27,55.23777778,31,63.00227273,18,12.29333333,13,13.74166667,17,13.25862069,7,5.89,4,37.82608696,33,24.81956522,31,54.52826087,17,89.78333333,38,53.02391304,15,42.35652174,43,37.33255814,5,54.18913043,29,75.61086957,21,46.05652174,20,50.15869565,20,41.95217391,18,32.8826087,19,32.8826087,19,1.519565217,12,1.519565217,12
702,SGP,Singapore,Asia-Pacific,58.1,85,76.9,61.8,100,57.4,93.2,100,88.7,85.4,85.4,99.6,99.6,40.2,20.9,29.2,29.2,0,5,NA,NA,45.1,18.4,18.4,NA,NA,71.4,NA,46.8,100,40.2,28.7,40.3,91.3,100,31.5,24.7,34.6,11.9,79.5,100,59,19.7,19.7,100,100,40.768,3,42.42,2,39.04,2,42.032,3,33.148,1,53.212,10,46.22,2,51.132,1,42.944,2,55.392,3,55.392,3,32.656,1,32.656,1,39.676,11,44.852,21,58.272,18,56.856,16,12.48695652,21,15.652,21,62.58888889,22,62.54444444,22,58.192,25,33.82857143,18,32.58095238,17,51.21875,21,45.05,21,28.60434783,1,13.02380952,24,32.40526316,5,37.80909091,1,42.14,13,30.62,14,59.68,21,90.5,5,58.68,1,56.2,23,38.535,14,43.136,16,52.604,23,56.124,3,69.156,1,43.1,5,35.94,19,35.94,19,11.928,1,11.928,1
90,SLB,Solomon Islands,Asia-Pacific,26.7,20.4,27,40.1,0,100,14,13.6,14.3,25.5,25.5,0,0,30.9,15.3,1.6,1.6,0.8,6.2,62.5,0,76.2,25.5,25.5,NA,NA,31.8,9.2,18.7,73.3,45,41.9,43.8,NA,47.8,63.9,16.7,48.4,100,57.5,78.4,36.6,8.6,8.6,0,0,40.768,24,42.42,25,39.04,22,42.032,15,33.148,25,53.212,1,46.22,25,51.132,25,42.944,25,55.392,25,55.392,25,32.656,18,32.656,18,39.676,21,44.852,23,58.272,24,56.856,24,12.48695652,17,15.652,19,62.58888889,12,62.54444444,18,58.192,2,33.82857143,14,32.58095238,13,51.21875,24,45.05,24,28.60434783,10,13.02380952,12,32.40526316,9,37.80909091,6,42.14,11,30.62,7,59.68,19,90.5,25,58.68,17,56.2,10,38.535,15,43.136,10,52.604,1,56.124,12,69.156,12,43.1,16,35.94,23,35.94,23,11.928,17,11.928,17
694,SLE,Sierra Leone,Sub-Saharan Africa,25.7,19.1,25.1,37.3,7,36.9,11.5,11.7,11.4,37.4,37.4,0,0,30.2,52.9,54.5,92.9,6,14.8,77.9,80.9,48.8,9.6,3.8,63.6,58.7,18.7,31.1,6.4,NA,24.9,7.9,26.4,89.4,14.9,52.8,0,36.4,99.3,40.1,49.3,30.9,42.7,42.7,0,0,33.20217391,45,22.73478261,34,28.01086957,27,35.92608696,22,16.07173913,38,36.43478261,18,15.92173913,30,16.70434783,30,15.41304348,30,41.35,26,41.35,26,5.652173913,21,5.652173913,21,40.18695652,43,58.58913043,32,68.97826087,31,71.34347826,20,14.53333333,10,30.38695652,37,84.34878049,36,75.70487805,23,55.5826087,33,40.82608696,46,36.69545455,44,55.23777778,12,63.00227273,21,12.29333333,2,13.74166667,1,13.25862069,25,5.89,38,37.82608696,40,24.81956522,38,54.52826087,40,89.78333333,10,53.02391304,44,42.35652174,12,37.33255814,38,54.18913043,36,75.61086957,7,46.05652174,32,50.15869565,24,41.95217391,36,32.8826087,6,32.8826087,6,1.519565217,22,1.519565217,22
222,SLV,El Salvador,Latin America & Caribbean,43.1,42.5,42.6,44.8,38.6,49.6,41.6,43.1,40.6,35.5,35.5,55.5,55.5,43.5,35.8,41.3,43.8,2.7,27.9,84.2,26.2,44.7,33.5,32.7,42.9,38.6,5.5,0,10.9,NA,62.8,40.4,100,89.3,100,100,96.8,45.2,76.8,86.3,100,72.6,23.9,23.9,0.1,0.1,45.56875,24,46.84375,23,46.85,21,44.2875,16,48,24,65.684375,23,46.953125,25,52.01875,27,43.56875,24,50.76875,25,50.76875,25,42.1625,12,42.1625,12,44.71875,18,58.365625,28,73.253125,29,71.446875,28,31.74333333,18,52.36875,28,62.644,7,67.348,25,52.559375,23,32.60625,15,30.265625,16,59.44193548,25,49.59354839,22,13.41666667,27,9.228,24,15.53448276,22,15.11428571,12,51.653125,6,44.840625,21,65.15625,1,90.15,17,58.128125,1,45.5,1,61.29375,2,39.10625,14,50.79375,3,50.521875,1,55.71875,1,45.303125,7,32.653125,20,32.653125,20,9.68125,27,9.68125,27
688,SRB,Serbia,Eastern Europe,55.2,47.8,33.6,28.1,38.7,53.4,65.5,73.3,60.3,51.1,51.1,44.7,44.7,60.2,57.4,50.3,50.3,NA,31.4,86.7,96.8,42.8,45.8,44.5,58.8,56.6,NA,NA,NA,NA,68.1,57.2,99.8,89.8,96,89.5,41.9,34.9,23.1,89,78.8,99.2,69.9,69.9,1.7,1.7,59.91052632,15,58.42631579,15,49.76315789,16,45.43684211,18,55.73684211,14,49.72105263,8,67.51052632,10,74.27894737,10,62.97368421,9,65.34210526,15,65.34210526,15,65.58947368,16,65.58947368,16,60.9,13,70.31578947,15,81.75789474,16,83.18947368,16,57.25,15,36.56315789,15,84.81111111,9,84.26666667,12,46.41578947,14,36.35789474,2,33.95263158,2,60.51578947,12,55.74210526,7,15.63333333,15,11.62857143,14,23.83333333,15,5.745454545,15,67.31052632,9,60.66315789,13,85.72631579,7,89.01052632,9,70.40526316,5,79.11578947,8,58.13157895,19,49.22631579,17,31.62631579,16,92.73684211,15,94.28421053,18,91.22105263,8,53.09473684,2,53.09473684,2,41.73157895,17,41.73157895,17
678,STP,Sao Tome and Principe,Sub-Saharan Africa,37.6,28.7,24.6,30.8,16,25.8,35.2,37.1,34,45,45,0,0,43.6,58.4,100,100,0,29.6,NA,NA,37.2,100,100,NA,100,17.2,19.9,14.5,NA,35,27.3,32.9,NA,18.4,50.7,NA,97.4,95.8,47.1,56.4,37.9,18.2,18.2,0.3,0.3,33.20217391,10,22.73478261,5,28.01086957,29,35.92608696,30,16.07173913,14,36.43478261,42,15.92173913,4,16.70434783,5,15.41304348,4,41.35,15,41.35,15,5.652173913,21,5.652173913,21,40.18695652,15,58.58913043,28,68.97826087,1,71.34347826,1,14.53333333,20,30.38695652,22,84.34878049,45,75.70487805,45,55.5826087,43,40.82608696,1,36.69545455,1,55.23777778,46,63.00227273,1,12.29333333,5,13.74166667,4,13.25862069,9,5.89,36,37.82608696,25,24.81956522,20,54.52826087,32,89.78333333,37,53.02391304,43,42.35652174,14,37.33255814,45,54.18913043,5,75.61086957,8,46.05652174,24,50.15869565,16,41.95217391,31,32.8826087,41,32.8826087,41,1.519565217,15,1.519565217,15
740,SUR,Suriname,Latin America & Caribbean,45.2,36.6,37.4,30.3,39.3,99.5,39.3,45.4,35.3,43.2,43.2,0,0,50.9,63.6,57.5,84.4,0,98,91.9,84.3,78.1,51.3,47.1,100,77.5,16.8,8.8,24.8,NA,52.8,45.2,56,100,65.7,68.7,22.1,25.6,41.6,82.4,70.1,94.6,59.4,59.4,0,0,45.56875,19,46.84375,26,46.85,26,44.2875,30,48,22,65.684375,7,46.953125,27,52.01875,23,43.56875,27,50.76875,22,50.76875,22,42.1625,30,42.1625,30,44.71875,8,58.365625,13,73.253125,25,71.446875,13,31.74333333,29,52.36875,2,62.644,4,67.348,9,52.559375,1,32.60625,3,30.265625,4,59.44193548,1,49.59354839,4,13.41666667,8,9.228,12,15.53448276,3,15.11428571,29,51.653125,19,44.840625,16,65.15625,23,90.15,1,58.128125,14,45.5,10,61.29375,32,39.10625,23,50.79375,23,50.521875,2,55.71875,8,45.303125,1,32.653125,6,32.653125,6,9.68125,28,9.68125,28
703,SVK,Slovakia,Eastern Europe,68.3,64.3,56.2,43.1,75.2,49.7,71.8,82.8,64.5,69.2,69.2,80.6,80.6,70.9,85,100,100,NA,46.2,86.4,100,47.3,32.1,26.3,68.1,100,NA,NA,NA,NA,71.9,69,79.5,87.5,100,61.6,48.5,64.2,30.5,100,100,100,68.8,68.8,43.7,43.7,59.91052632,4,58.42631579,6,49.76315789,7,45.43684211,10,55.73684211,4,49.72105263,9,67.51052632,5,74.27894737,5,62.97368421,6,65.34210526,9,65.34210526,9,65.58947368,8,65.58947368,8,60.9,4,70.31578947,7,81.75789474,1,83.18947368,1,57.25,17,36.56315789,4,84.81111111,10,84.26666667,1,46.41578947,9,36.35789474,13,33.95263158,13,60.51578947,6,55.74210526,1,15.63333333,17,11.62857143,16,23.83333333,17,5.745454545,17,67.31052632,5,60.66315789,5,85.72631579,13,89.01052632,14,70.40526316,1,79.11578947,16,58.13157895,15,49.22631579,3,31.62631579,10,92.73684211,1,94.28421053,1,91.22105263,1,53.09473684,3,53.09473684,3,41.73157895,11,41.73157895,11
705,SVN,Slovenia,Eastern Europe,72,68.9,60.9,62.5,60.6,45.6,74.7,81.4,70.1,88.1,88.1,83.8,83.8,74.1,86.4,100,100,NA,55.8,84,100,51,37.1,31.9,68.8,100,NA,NA,NA,NA,75.2,70.9,100,91.4,79.2,66.4,46.6,58.4,28.2,90,100,80,47,47,89.1,89.1,59.91052632,1,58.42631579,4,49.76315789,5,45.43684211,2,55.73684211,7,49.72105263,12,67.51052632,4,74.27894737,6,62.97368421,3,65.34210526,1,65.34210526,1,65.58947368,5,65.58947368,5,60.9,2,70.31578947,5,81.75789474,1,83.18947368,1,57.25,18,36.56315789,1,84.81111111,12,84.26666667,1,46.41578947,4,36.35789474,11,33.95263158,12,60.51578947,5,55.74210526,1,15.63333333,18,11.62857143,17,23.83333333,18,5.745454545,18,67.31052632,3,60.66315789,4,85.72631579,1,89.01052632,4,70.40526316,10,79.11578947,13,58.13157895,16,49.22631579,6,31.62631579,13,92.73684211,13,94.28421053,1,91.22105263,17,53.09473684,14,53.09473684,14,41.73157895,2,41.73157895,2
752,SWE,Sweden,Global West,78.7,98.4,98.2,100,100,64.7,98.5,99.7,97.7,98,98,99.8,99.8,65.6,72.5,61.7,63.7,100,33.2,69.8,99.3,71.6,22.4,19.8,44.4,47.1,11.6,5.9,24.2,3.6,77.2,68.6,100,98.2,76.7,100,57.3,68.4,37,100,100,100,63.6,63.6,100,100,75.58636364,8,90.97727273,3,88.24090909,2,84.63181818,1,97.51818182,1,53.80909091,5,95.23181818,10,95.64545455,12,94.95909091,11,85.42272727,3,85.42272727,3,89.76818182,2,89.76818182,2,65.32727273,9,77.60909091,16,86.37272727,20,86.87727273,20,76.88421053,1,44.06818182,18,84.485,19,94.855,8,53.78181818,5,36.87727273,20,31.0047619,19,68.93636364,21,52.625,11,12.00526316,10,8.294444444,11,25.48461538,7,6.844444444,10,72.70454545,7,66.88181818,8,92.11363636,1,92.68636364,5,70.34545455,7,89.05454545,1,59.10952381,13,56.75909091,5,21.56363636,2,93.91363636,1,94.71363636,1,93.10909091,1,50.45909091,6,50.45909091,6,77.92727273,1,77.92727273,1
748,SWZ,Eswatini,Sub-Saharan Africa,33.8,17.6,21.1,24.1,15.5,32.5,12.6,13.2,12.1,40.2,40.2,0,0,44.6,38.4,24.7,21.3,NA,34.8,76.2,59.3,45,24,21,72.6,29.8,NA,NA,NA,NA,56.9,41.9,100,NA,71.6,62.6,90.2,50.2,69.7,60.5,68.6,52.3,41.1,41.1,5.7,5.7,33.20217391,19,22.73478261,37,28.01086957,38,35.92608696,34,16.07173913,15,36.43478261,26,15.92173913,28,16.70434783,28,15.41304348,27,41.35,22,41.35,22,5.652173913,21,5.652173913,21,40.18695652,13,58.58913043,36,68.97826087,40,71.34347826,42,14.53333333,43,30.38695652,16,84.34878049,37,75.70487805,34,55.5826087,41,40.82608696,33,36.69545455,29,55.23777778,7,63.00227273,42,12.29333333,43,13.74166667,42,13.25862069,43,5.89,41,37.82608696,5,24.81956522,7,54.52826087,1,89.78333333,42,53.02391304,11,42.35652174,6,37.33255814,2,54.18913043,24,75.61086957,34,46.05652174,8,50.15869565,8,41.95217391,8,32.8826087,8,32.8826087,8,1.519565217,4,1.519565217,4
690,SYC,Seychelles,Sub-Saharan Africa,58.2,50.8,53.6,39.2,72.3,62.4,51.4,60.1,45.7,68.6,68.6,0,0,63.1,78.9,100,100,100,7.5,NA,NA,23.6,84.3,83.5,100,NA,18.1,8.9,27.2,NA,70.7,83.7,19.6,NA,46.4,93.3,NA,95.8,43.5,86.3,96.1,76.5,8.8,8.8,1.6,1.6,33.20217391,1,22.73478261,2,28.01086957,1,35.92608696,17,16.07173913,1,36.43478261,2,15.92173913,2,16.70434783,2,15.41304348,2,41.35,1,41.35,1,5.652173913,21,5.652173913,21,40.18695652,1,58.58913043,8,68.97826087,1,71.34347826,1,14.53333333,1,30.38695652,44,84.34878049,46,75.70487805,46,55.5826087,46,40.82608696,7,36.69545455,6,55.23777778,1,63.00227273,46,12.29333333,4,13.74166667,18,13.25862069,2,5.89,37,37.82608696,1,24.81956522,1,54.52826087,43,89.78333333,39,53.02391304,24,42.35652174,2,37.33255814,46,54.18913043,6,75.61086957,42,46.05652174,2,50.15869565,1,41.95217391,3,32.8826087,45,32.8826087,45,1.519565217,7,1.519565217,7
148,TCD,Chad,Sub-Saharan Africa,26.7,14.9,26.8,42.4,5.3,28.4,0,0,0,29.1,29.1,0,0,34.6,69,68.1,77.4,NA,19.2,91.3,83.3,67,22.2,18.6,52.1,57,NA,NA,NA,NA,17.4,20.7,0,NA,0,43.5,37.6,0,46.5,54.7,57.6,51.7,38.7,38.7,0,0,33.20217391,41,22.73478261,42,28.01086957,22,35.92608696,16,16.07173913,45,36.43478261,37,15.92173913,45,16.70434783,45,15.41304348,45,41.35,41,41.35,41,5.652173913,21,5.652173913,21,40.18695652,34,58.58913043,17,68.97826087,28,71.34347826,26,14.53333333,33,30.38695652,33,84.34878049,16,75.70487805,21,55.5826087,10,40.82608696,38,36.69545455,36,55.23777778,23,63.00227273,23,12.29333333,33,13.74166667,28,13.25862069,32,5.89,14,37.82608696,44,24.81956522,28,54.52826087,46,89.78333333,22,53.02391304,46,42.35652174,23,37.33255814,21,54.18913043,44,75.61086957,40,46.05652174,12,50.15869565,14,41.95217391,10,32.8826087,17,32.8826087,17,1.519565217,22,1.519565217,22
